# Tessera TSV -- PUBLIC checkpoint, SCALE-MODEL evaluation at the pipeline's Ka band. This IS InterconnectBlock(source='tessera')'s DEFAULT over 28.5-31.5 GHz (band_hz with scale=None), NOT a direct evaluation of the shipped geometry at these frequencies -- compare against the in-band slice of tessera_tsv_s21_public.csv, which differs measurably (see each file's in-band mean/ripple in e2e/data/interconnect/README.md).
# presented geometry: radius 2.5 um, pitch 30 um, height 50 um, liner 0.25 um, 300 K
# model geometry actually evaluated: radius 5 um, pitch 60 um, height 100 um, liner 0.5 um, 300 K -- scale x2 applied to all four lengths together (F91), frequency evaluated at /2 and reported at the real Ka frequencies
# arrangement: ring3x3
# checkpoint: models/best_model.pth, commit e53bb885429586fb01209c82bb5c684f778b8cf4, sha256 97fb2a651bf475d124609e16e0feeecd7e97c8e1d5f494696bab9b838c6d3e09
# wrapper: e2e_sim_public commit 88f6240434f6371b37db45c8fb909f19b6b6bfb7, TesseraTSV.OUTPUT_VERSION=1
# scale: 2 -- auto-resolved by e2e.blocks._resolve_tessera_scale for this band (see F91, notes/ESTABLISHED_FACTS.md); NOT the direct evaluation
# generated: 2026-09-23
# command: python -m e2e.data.interconnect.regenerate_tessera_tsv
# phase is the surrogate's OWN phase (not a minimum-phase reconstruction).
# columns: freq_hz,s21_re,s21_im,s21_abs_db,s21_phase_deg,s11_re,s11_im,s11_abs_db
freq_hz,s21_re,s21_im,s21_abs_db,s21_phase_deg,s11_re,s11_im,s11_abs_db
3.008000e+10,9.26109910e-01,-1.52082458e-01,-0.551184,-9.325674,-5.13485521e-02,-2.81186402e-02,-24.650439
3.009000e+10,9.26100731e-01,-1.52120963e-01,-0.551210,-9.328084,-5.13562337e-02,-2.81228870e-02,-24.649136
3.010000e+10,9.26091790e-01,-1.52159557e-01,-0.551234,-9.330498,-5.13638332e-02,-2.81271338e-02,-24.647845
3.011000e+10,9.26082730e-01,-1.52198076e-01,-0.551259,-9.332908,-5.13714999e-02,-2.81313583e-02,-24.646547
3.012000e+10,9.26073790e-01,-1.52236581e-01,-0.551283,-9.335316,-5.13791218e-02,-2.81356499e-02,-24.645250
3.013000e+10,9.26064491e-01,-1.52275175e-01,-0.551310,-9.337733,-5.13867959e-02,-2.81398743e-02,-24.643951
3.014000e+10,9.26055431e-01,-1.52313769e-01,-0.551335,-9.340148,-5.13944030e-02,-2.81441063e-02,-24.642661
3.015000e+10,9.26046491e-01,-1.52352303e-01,-0.551358,-9.342558,-5.14020100e-02,-2.81483606e-02,-24.641369
3.016000e+10,9.26037371e-01,-1.52390823e-01,-0.551384,-9.344969,-5.14096692e-02,-2.81525925e-02,-24.640072
3.017000e+10,9.26028430e-01,-1.52429357e-01,-0.551408,-9.347379,-5.14172837e-02,-2.81568244e-02,-24.638781
3.018000e+10,9.26019192e-01,-1.52467892e-01,-0.551434,-9.349792,-5.14248908e-02,-2.81610712e-02,-24.637490
3.019000e+10,9.26010251e-01,-1.52506471e-01,-0.551458,-9.352204,-5.14325202e-02,-2.81653181e-02,-24.636197
3.020000e+10,9.26001251e-01,-1.52545005e-01,-0.551482,-9.354615,-5.14401421e-02,-2.81695426e-02,-24.634906
3.021000e+10,9.25992250e-01,-1.52583480e-01,-0.551506,-9.357022,-5.14477789e-02,-2.81737968e-02,-24.633612
3.022000e+10,9.25983191e-01,-1.52622074e-01,-0.551531,-9.359437,-5.14553487e-02,-2.81780139e-02,-24.632329
3.023000e+10,9.25974131e-01,-1.52660593e-01,-0.551556,-9.361847,-5.14629856e-02,-2.81822905e-02,-24.631033
3.024000e+10,9.25964952e-01,-1.52699098e-01,-0.551581,-9.364258,-5.14705703e-02,-2.81864926e-02,-24.629749
3.025000e+10,9.25955951e-01,-1.52737662e-01,-0.551606,-9.366670,-5.14782295e-02,-2.81907395e-02,-24.628453
3.026000e+10,9.25946951e-01,-1.52776137e-01,-0.551630,-9.369077,-5.14857993e-02,-2.81949639e-02,-24.627171
3.027000e+10,9.25937772e-01,-1.52814656e-01,-0.551656,-9.371489,-5.14934063e-02,-2.81992182e-02,-24.625881
3.028000e+10,9.25928712e-01,-1.52853176e-01,-0.551680,-9.373899,-5.15009984e-02,-2.82034278e-02,-24.624597
3.029000e+10,9.25919771e-01,-1.52891770e-01,-0.551704,-9.376313,-5.15086278e-02,-2.82076746e-02,-24.623305
3.030000e+10,9.25910532e-01,-1.52930290e-01,-0.551730,-9.378725,-5.15161976e-02,-2.82119289e-02,-24.622021
3.031000e+10,9.25901651e-01,-1.52968735e-01,-0.551753,-9.381129,-5.15237674e-02,-2.82161310e-02,-24.620741
3.032000e+10,9.25892711e-01,-1.53007284e-01,-0.551777,-9.383540,-5.15313670e-02,-2.82203555e-02,-24.619455
3.033000e+10,9.25883591e-01,-1.53045774e-01,-0.551802,-9.385950,-5.15389740e-02,-2.82245800e-02,-24.618169
3.034000e+10,9.25874531e-01,-1.53084323e-01,-0.551826,-9.388362,-5.15465587e-02,-2.82288119e-02,-24.616885
3.035000e+10,9.25865471e-01,-1.53122857e-01,-0.551851,-9.390773,-5.15541583e-02,-2.82330513e-02,-24.615599
3.036000e+10,9.25856352e-01,-1.53161362e-01,-0.551876,-9.393184,-5.15617207e-02,-2.82372758e-02,-24.614319
3.037000e+10,9.25847352e-01,-1.53199852e-01,-0.551900,-9.395592,-5.15692756e-02,-2.82414928e-02,-24.613041
3.038000e+10,9.25838351e-01,-1.53238431e-01,-0.551924,-9.398005,-5.15768752e-02,-2.82457620e-02,-24.611754
3.039000e+10,9.25829291e-01,-1.53276876e-01,-0.551948,-9.400411,-5.15844449e-02,-2.82499790e-02,-24.610474
3.040000e+10,9.25820291e-01,-1.53315425e-01,-0.551972,-9.402823,-5.15920147e-02,-2.82541960e-02,-24.609194
3.041000e+10,9.25811172e-01,-1.53353885e-01,-0.551997,-9.405231,-5.15995920e-02,-2.82583982e-02,-24.607915
3.042000e+10,9.25801992e-01,-1.53392315e-01,-0.552023,-9.407637,-5.16071543e-02,-2.82626525e-02,-24.606634
3.043000e+10,9.25793052e-01,-1.53430864e-01,-0.552046,-9.410048,-5.16147092e-02,-2.82668769e-02,-24.605357
3.044000e+10,9.25783932e-01,-1.53469384e-01,-0.552071,-9.412460,-5.16222641e-02,-2.82711238e-02,-24.604078
3.045000e+10,9.25774992e-01,-1.53507888e-01,-0.552095,-9.414868,-5.16298339e-02,-2.82753184e-02,-24.602800
3.046000e+10,9.25766110e-01,-1.53546453e-01,-0.552117,-9.417280,-5.16373813e-02,-2.82795206e-02,-24.601526
3.047000e+10,9.25756812e-01,-1.53584957e-01,-0.552144,-9.419692,-5.16449586e-02,-2.82837525e-02,-24.600246
3.048000e+10,9.25747871e-01,-1.53623357e-01,-0.552168,-9.422094,-5.16524687e-02,-2.82879695e-02,-24.598975
3.049000e+10,9.25738573e-01,-1.53661892e-01,-0.552194,-9.424508,-5.16600683e-02,-2.82922015e-02,-24.597692
3.050000e+10,9.25729632e-01,-1.53700382e-01,-0.552217,-9.426916,-5.16675785e-02,-2.82964185e-02,-24.596422
3.051000e+10,9.25720572e-01,-1.53738827e-01,-0.552242,-9.429322,-5.16751409e-02,-2.83006057e-02,-24.595148
3.052000e+10,9.25711453e-01,-1.53777346e-01,-0.552267,-9.431733,-5.16826659e-02,-2.83048525e-02,-24.593874
3.053000e+10,9.25702572e-01,-1.53815851e-01,-0.552289,-9.434142,-5.16902283e-02,-2.83090472e-02,-24.592600
3.054000e+10,9.25693393e-01,-1.53854281e-01,-0.552315,-9.436548,-5.16977683e-02,-2.83132493e-02,-24.591328
3.055000e+10,9.25684452e-01,-1.53892815e-01,-0.552338,-9.438959,-5.17053083e-02,-2.83174887e-02,-24.590053
3.056000e+10,9.25675273e-01,-1.53931275e-01,-0.552363,-9.441367,-5.17128482e-02,-2.83216834e-02,-24.588782
3.057000e+10,9.25666273e-01,-1.53969765e-01,-0.552387,-9.443775,-5.17203733e-02,-2.83259302e-02,-24.587509
3.058000e+10,9.25657272e-01,-1.54008195e-01,-0.552411,-9.446180,-5.17278835e-02,-2.83301175e-02,-24.586243
3.059000e+10,9.25648212e-01,-1.54046774e-01,-0.552435,-9.448595,-5.17353937e-02,-2.83343345e-02,-24.584975
3.060000e+10,9.25639212e-01,-1.54085174e-01,-0.552459,-9.450998,-5.17429262e-02,-2.83385515e-02,-24.583704
3.061000e+10,9.25630212e-01,-1.54123634e-01,-0.552483,-9.453404,-5.17504513e-02,-2.83427536e-02,-24.582435
3.062000e+10,9.25621033e-01,-1.54162109e-01,-0.552508,-9.455814,-5.17579988e-02,-2.83469558e-02,-24.581163
3.063000e+10,9.25612092e-01,-1.54200643e-01,-0.552531,-9.458224,-5.17654791e-02,-2.83511803e-02,-24.579899
3.064000e+10,9.25602913e-01,-1.54239088e-01,-0.552556,-9.460632,-5.17730042e-02,-2.83553973e-02,-24.578630
3.065000e+10,9.25593853e-01,-1.54277489e-01,-0.552581,-9.463036,-5.17805293e-02,-2.83596143e-02,-24.577360
3.066000e+10,9.25584793e-01,-1.54316023e-01,-0.552605,-9.465448,-5.17880246e-02,-2.83638015e-02,-24.576097
3.067000e+10,9.25575793e-01,-1.54354468e-01,-0.552628,-9.467853,-5.17955422e-02,-2.83679813e-02,-24.574832
3.068000e+10,9.25566733e-01,-1.54392824e-01,-0.552653,-9.470254,-5.18030375e-02,-2.83722207e-02,-24.573566
3.069000e+10,9.25557733e-01,-1.54431403e-01,-0.552676,-9.472668,-5.18105701e-02,-2.83764154e-02,-24.572298
3.070000e+10,9.25548792e-01,-1.54469833e-01,-0.552699,-9.475073,-5.18180653e-02,-2.83806249e-02,-24.571034
3.071000e+10,9.25539732e-01,-1.54508248e-01,-0.552723,-9.477478,-5.18255755e-02,-2.83848345e-02,-24.569769
3.072000e+10,9.25530672e-01,-1.54546738e-01,-0.552747,-9.479887,-5.18330559e-02,-2.83890218e-02,-24.568509
3.073000e+10,9.25521493e-01,-1.54585227e-01,-0.552772,-9.482297,-5.18405586e-02,-2.83932537e-02,-24.567243
3.074000e+10,9.25512373e-01,-1.54623657e-01,-0.552797,-9.484703,-5.18480390e-02,-2.83974409e-02,-24.565983
3.075000e+10,9.25503433e-01,-1.54662088e-01,-0.552820,-9.487108,-5.18555120e-02,-2.84016505e-02,-24.564723
3.076000e+10,9.25494432e-01,-1.54700577e-01,-0.552843,-9.489517,-5.18630221e-02,-2.84058526e-02,-24.563459
3.077000e+10,9.25485253e-01,-1.54738978e-01,-0.552869,-9.491922,-5.18705174e-02,-2.84100398e-02,-24.562198
3.078000e+10,9.25476074e-01,-1.54777467e-01,-0.552894,-9.494332,-5.18779978e-02,-2.84142494e-02,-24.560938
3.079000e+10,9.25467253e-01,-1.54815868e-01,-0.552916,-9.496734,-5.18854633e-02,-2.84184515e-02,-24.559680
3.080000e+10,9.25458193e-01,-1.54854298e-01,-0.552940,-9.499139,-5.18929139e-02,-2.84226313e-02,-24.558426
3.081000e+10,9.25449133e-01,-1.54892743e-01,-0.552964,-9.501546,-5.19003943e-02,-2.84268260e-02,-24.557167
3.082000e+10,9.25440133e-01,-1.54931203e-01,-0.552987,-9.503953,-5.19079119e-02,-2.84310430e-02,-24.555902
3.083000e+10,9.25431013e-01,-1.54969662e-01,-0.553011,-9.506361,-5.19153550e-02,-2.84352303e-02,-24.554649
3.084000e+10,9.25421953e-01,-1.55008152e-01,-0.553035,-9.508770,-5.19227907e-02,-2.84394324e-02,-24.553395
3.085000e+10,9.25413072e-01,-1.55046493e-01,-0.553058,-9.511169,-5.19303158e-02,-2.84436271e-02,-24.552132
3.086000e+10,9.25403833e-01,-1.55084997e-01,-0.553083,-9.513581,-5.19377664e-02,-2.84478292e-02,-24.550877
3.087000e+10,9.25394773e-01,-1.55123413e-01,-0.553107,-9.515986,-5.19452170e-02,-2.84520015e-02,-24.549625
3.088000e+10,9.25385892e-01,-1.55161783e-01,-0.553129,-9.518387,-5.19526601e-02,-2.84562111e-02,-24.548371
3.089000e+10,9.25376654e-01,-1.55200213e-01,-0.553155,-9.520794,-5.19601256e-02,-2.84603834e-02,-24.547117
3.090000e+10,9.25367713e-01,-1.55238688e-01,-0.553178,-9.523202,-5.19676432e-02,-2.84646004e-02,-24.545853
3.091000e+10,9.25358653e-01,-1.55277044e-01,-0.553202,-9.525603,-5.19750491e-02,-2.84687728e-02,-24.544607
3.092000e+10,9.25349593e-01,-1.55315533e-01,-0.553225,-9.528012,-5.19824699e-02,-2.84729674e-02,-24.543358
3.093000e+10,9.25340533e-01,-1.55353993e-01,-0.553249,-9.530420,-5.19899130e-02,-2.84771472e-02,-24.542107
3.094000e+10,9.25331593e-01,-1.55392379e-01,-0.553272,-9.532822,-5.19973561e-02,-2.84813493e-02,-24.540855
3.095000e+10,9.25322413e-01,-1.55430824e-01,-0.553297,-9.535230,-5.20048216e-02,-2.84855664e-02,-24.539599
3.096000e+10,9.25313354e-01,-1.55469209e-01,-0.553321,-9.537633,-5.20122275e-02,-2.84897089e-02,-24.538356
3.097000e+10,9.25304294e-01,-1.55507639e-01,-0.553344,-9.540039,-5.20197004e-02,-2.84939259e-02,-24.537100
3.098000e+10,9.25295115e-01,-1.55546010e-01,-0.553369,-9.542443,-5.20271286e-02,-2.84981057e-02,-24.535852
3.099000e+10,9.25286293e-01,-1.55584440e-01,-0.553391,-9.544846,-5.20345941e-02,-2.85022780e-02,-24.534599
3.100000e+10,9.25277174e-01,-1.55622885e-01,-0.553415,-9.547254,-5.20420149e-02,-2.85064653e-02,-24.533352
3.101000e+10,9.25268173e-01,-1.55661285e-01,-0.553438,-9.549658,-5.20494208e-02,-2.85106450e-02,-24.532108
3.102000e+10,9.25259113e-01,-1.55699670e-01,-0.553462,-9.552061,-5.20568639e-02,-2.85148397e-02,-24.530857
3.103000e+10,9.25250053e-01,-1.55738086e-01,-0.553486,-9.554466,-5.20642623e-02,-2.85190120e-02,-24.529615
3.104000e+10,9.25240993e-01,-1.55776501e-01,-0.553509,-9.556871,-5.20716831e-02,-2.85232142e-02,-24.528367
3.105000e+10,9.25231993e-01,-1.55814931e-01,-0.553532,-9.559277,-5.20791188e-02,-2.85273790e-02,-24.527120
3.106000e+10,9.25222874e-01,-1.55853376e-01,-0.553557,-9.561684,-5.20865396e-02,-2.85315588e-02,-24.525875
3.107000e+10,9.25214052e-01,-1.55891716e-01,-0.553578,-9.564082,-5.20939454e-02,-2.85357386e-02,-24.524631
3.108000e+10,9.25204754e-01,-1.55930102e-01,-0.553604,-9.566488,-5.21013439e-02,-2.85399631e-02,-24.523386
3.109000e+10,9.25195694e-01,-1.55968547e-01,-0.553628,-9.568895,-5.21087721e-02,-2.85440981e-02,-24.522143
3.110000e+10,9.25186694e-01,-1.56006962e-01,-0.553651,-9.571300,-5.21161780e-02,-2.85483077e-02,-24.520898
3.111000e+10,9.25177455e-01,-1.56045333e-01,-0.553676,-9.573704,-5.21235839e-02,-2.85524800e-02,-24.519655
3.112000e+10,9.25168574e-01,-1.56083718e-01,-0.553698,-9.576106,-5.21309674e-02,-2.85566524e-02,-24.518416
3.113000e+10,9.25159633e-01,-1.56122133e-01,-0.553720,-9.578510,-5.21383882e-02,-2.85608172e-02,-24.517173
3.114000e+10,9.25150692e-01,-1.56160459e-01,-0.553743,-9.580909,-5.21457568e-02,-2.85649896e-02,-24.515936
3.115000e+10,9.25141394e-01,-1.56198874e-01,-0.553769,-9.583316,-5.21531776e-02,-2.85691693e-02,-24.514692
3.116000e+10,9.25132275e-01,-1.56237319e-01,-0.553793,-9.585724,-5.21605834e-02,-2.85733417e-02,-24.513450
3.117000e+10,9.25123394e-01,-1.56275645e-01,-0.553814,-9.588122,-5.21679819e-02,-2.85775438e-02,-24.512208
3.118000e+10,9.25114214e-01,-1.56313986e-01,-0.553839,-9.590524,-5.21753654e-02,-2.85816938e-02,-24.510971
3.119000e+10,9.25105214e-01,-1.56352401e-01,-0.553862,-9.592929,-5.21827117e-02,-2.85858884e-02,-24.509736
3.120000e+10,9.25096214e-01,-1.56390801e-01,-0.553885,-9.595333,-5.21901175e-02,-2.85900459e-02,-24.508497
3.121000e+10,9.25086975e-01,-1.56429231e-01,-0.553910,-9.597741,-5.21975085e-02,-2.85942256e-02,-24.507257
3.122000e+10,9.25078154e-01,-1.56467587e-01,-0.553931,-9.600140,-5.22049144e-02,-2.85983905e-02,-24.506018
3.123000e+10,9.25068974e-01,-1.56505942e-01,-0.553956,-9.602543,-5.22122905e-02,-2.86025554e-02,-24.504782
3.124000e+10,9.25059915e-01,-1.56544328e-01,-0.553979,-9.604947,-5.22196367e-02,-2.86067203e-02,-24.503550
3.125000e+10,9.25050974e-01,-1.56582713e-01,-0.554002,-9.607349,-5.22270277e-02,-2.86108777e-02,-24.502313
3.126000e+10,9.25041914e-01,-1.56621009e-01,-0.554025,-9.609748,-5.22343814e-02,-2.86150649e-02,-24.501079
3.127000e+10,9.25032854e-01,-1.56659454e-01,-0.554048,-9.612155,-5.22417575e-02,-2.86192298e-02,-24.499844
3.128000e+10,9.25023794e-01,-1.56697780e-01,-0.554072,-9.614555,-5.22491336e-02,-2.86233947e-02,-24.498609
3.129000e+10,9.25014853e-01,-1.56736195e-01,-0.554094,-9.616959,-5.22564873e-02,-2.86275446e-02,-24.497378
3.130000e+10,9.25005674e-01,-1.56774521e-01,-0.554119,-9.619360,-5.22638410e-02,-2.86317095e-02,-24.496146
3.131000e+10,9.24996614e-01,-1.56812891e-01,-0.554142,-9.621763,-5.22711948e-02,-2.86358967e-02,-24.494913
3.132000e+10,9.24987674e-01,-1.56851217e-01,-0.554164,-9.624162,-5.22785708e-02,-2.86400691e-02,-24.493678
3.133000e+10,9.24978614e-01,-1.56889647e-01,-0.554187,-9.626569,-5.22859320e-02,-2.86442414e-02,-24.492445
3.134000e+10,9.24969435e-01,-1.56927988e-01,-0.554212,-9.628971,-5.22933006e-02,-2.86483988e-02,-24.491213
3.135000e+10,9.24960375e-01,-1.56966329e-01,-0.554235,-9.631372,-5.23006096e-02,-2.86525562e-02,-24.489988
3.136000e+10,9.24951434e-01,-1.57004669e-01,-0.554257,-9.633772,-5.23079485e-02,-2.86567062e-02,-24.488761
3.137000e+10,9.24942315e-01,-1.57043055e-01,-0.554281,-9.636176,-5.23153022e-02,-2.86608860e-02,-24.487529
3.138000e+10,9.24933314e-01,-1.57081455e-01,-0.554304,-9.638580,-5.23226485e-02,-2.86650434e-02,-24.486300
3.139000e+10,9.24924254e-01,-1.57119781e-01,-0.554327,-9.640980,-5.23300096e-02,-2.86691859e-02,-24.485070
3.140000e+10,9.24915135e-01,-1.57158151e-01,-0.554351,-9.643384,-5.23373336e-02,-2.86733434e-02,-24.483845
3.141000e+10,9.24906135e-01,-1.57196432e-01,-0.554373,-9.645781,-5.23446575e-02,-2.86774933e-02,-24.482620
3.142000e+10,9.24897194e-01,-1.57234848e-01,-0.554395,-9.648185,-5.23519889e-02,-2.86816731e-02,-24.481392
3.143000e+10,9.24888134e-01,-1.57273188e-01,-0.554419,-9.650586,-5.23593426e-02,-2.86858007e-02,-24.480165
3.144000e+10,9.24879074e-01,-1.57311514e-01,-0.554442,-9.652987,-5.23666516e-02,-2.86899805e-02,-24.478940
3.145000e+10,9.24869895e-01,-1.57349825e-01,-0.554466,-9.655387,-5.23739979e-02,-2.86941603e-02,-24.477711
3.146000e+10,9.24860954e-01,-1.57388195e-01,-0.554488,-9.657789,-5.23813292e-02,-2.86983103e-02,-24.476486
3.147000e+10,9.24851775e-01,-1.57426506e-01,-0.554512,-9.660190,-5.23886159e-02,-2.87024602e-02,-24.475267
3.148000e+10,9.24842894e-01,-1.57464862e-01,-0.554534,-9.662590,-5.23959473e-02,-2.87066102e-02,-24.474042
3.149000e+10,9.24833775e-01,-1.57503098e-01,-0.554558,-9.664986,-5.24032116e-02,-2.87107676e-02,-24.472825
3.150000e+10,9.24824715e-01,-1.57541543e-01,-0.554581,-9.667393,-5.24106100e-02,-2.87148952e-02,-24.471594
