# Tessera TSV -- PUBLIC checkpoint, DIRECT evaluation (not the scale model).
# geometry: radius 5 um, pitch 60 um, height 100 um, liner 0.5 um, 300 K -- SHIPPED_TSV_DESIGN, upstream's own canonical demo geometry (README quickstart / examples/predict_smatrix.py / config.yaml optimization.fixed_params; see F90 in notes/ESTABLISHED_FACTS.md)
# arrangement: ring3x3 (one center signal via, ground ring)
# checkpoint: models/best_model.pth, commit e53bb885429586fb01209c82bb5c684f778b8cf4, sha256 97fb2a651bf475d124609e16e0feeecd7e97c8e1d5f494696bab9b838c6d3e09
# wrapper: e2e_sim_public commit 88f6240434f6371b37db45c8fb909f19b6b6bfb7, TesseraTSV.OUTPUT_VERSION=1
# scale: 1.0 -- this is the DIRECT evaluation at the geometry above, NOT the scale model (see tessera_tsv_s21_public_ka_scaled.csv for that)
# generated: 2026-09-23
# command: python -m e2e.data.interconnect.regenerate_tessera_tsv
# phase is the surrogate's OWN phase (not a minimum-phase reconstruction).
# columns: freq_hz,s21_re,s21_im,s21_abs_db,s21_phase_deg,s11_re,s11_im,s11_abs_db
freq_hz,s21_re,s21_im,s21_abs_db,s21_phase_deg,s11_re,s11_im,s11_abs_db
4.475000e+10,8.60418677e-01,-3.75447899e-01,-0.548854,-23.574285,-7.06835017e-02,-4.85035479e-02,-21.337864
4.500000e+10,8.59595060e-01,-3.77400070e-01,-0.548592,-23.703589,-7.07175359e-02,-4.86264303e-02,-21.327978
4.525000e+10,8.58762980e-01,-3.79353881e-01,-0.548352,-23.833184,-7.07498863e-02,-4.87483814e-02,-21.318288
4.550000e+10,8.57922912e-01,-3.81309450e-01,-0.548129,-23.963068,-7.07805678e-02,-4.88694385e-02,-21.308792
4.575000e+10,8.57074261e-01,-3.83266807e-01,-0.547926,-24.093257,-7.08095208e-02,-4.89897430e-02,-21.299484
4.600000e+10,8.56217384e-01,-3.85225743e-01,-0.547742,-24.223734,-7.08367452e-02,-4.91091236e-02,-21.290375
4.625000e+10,8.55351686e-01,-3.87186289e-01,-0.547581,-24.354516,-7.08622858e-02,-4.92277667e-02,-21.281448
4.650000e+10,8.54477525e-01,-3.89148355e-01,-0.547440,-24.485591,-7.08860531e-02,-4.93456349e-02,-21.272714
4.675000e+10,8.53594422e-01,-3.91112089e-01,-0.547323,-24.616981,-7.09081367e-02,-4.94627580e-02,-21.264162
4.700000e+10,8.52702379e-01,-3.93077224e-01,-0.547230,-24.748672,-7.09285215e-02,-4.95792404e-02,-21.255787
4.725000e+10,8.51801157e-01,-3.95043969e-01,-0.547161,-24.880685,-7.09471628e-02,-4.96950150e-02,-21.247596
4.750000e+10,8.50890756e-01,-3.97012115e-01,-0.547118,-25.013010,-7.09641054e-02,-4.98102084e-02,-21.239577
4.775000e+10,8.49971294e-01,-3.98981661e-01,-0.547099,-25.145644,-7.09792897e-02,-4.99247685e-02,-21.231738
4.800000e+10,8.49042237e-01,-4.00952518e-01,-0.547109,-25.278600,-7.09928051e-02,-5.00388220e-02,-21.224063
4.825000e+10,8.48103762e-01,-4.02924836e-01,-0.547144,-25.411882,-7.10046068e-02,-5.01523241e-02,-21.216558
4.850000e+10,8.47155631e-01,-4.04898226e-01,-0.547209,-25.545478,-7.10147396e-02,-5.02653196e-02,-21.209216
4.875000e+10,8.46197784e-01,-4.06873047e-01,-0.547302,-25.679411,-7.10230991e-02,-5.03778756e-02,-21.202041
4.900000e+10,8.45229983e-01,-4.08849061e-01,-0.547426,-25.813676,-7.10298195e-02,-5.04900664e-02,-21.195018
4.925000e+10,8.44252110e-01,-4.10826147e-01,-0.547581,-25.948272,-7.10348561e-02,-5.06017953e-02,-21.188156
4.950000e+10,8.43264341e-01,-4.12804335e-01,-0.547766,-26.083197,-7.10382238e-02,-5.07132038e-02,-21.181443
4.975000e+10,8.42266083e-01,-4.14783716e-01,-0.547985,-26.218476,-7.10398778e-02,-5.08242399e-02,-21.174887
5.000000e+10,8.41257751e-01,-4.16763961e-01,-0.548236,-26.354081,-7.10399374e-02,-5.09350002e-02,-21.168471
5.025000e+10,8.40238810e-01,-4.18745130e-01,-0.548522,-26.490033,-7.10383728e-02,-5.10455072e-02,-21.162197
5.050000e+10,8.39209199e-01,-4.20727253e-01,-0.548844,-26.626336,-7.10351691e-02,-5.11557832e-02,-21.156063
5.075000e+10,8.38168979e-01,-4.22710389e-01,-0.549199,-26.762996,-7.10303858e-02,-5.12658134e-02,-21.150065
5.100000e+10,8.37118268e-01,-4.24694270e-01,-0.549589,-26.899996,-7.10240081e-02,-5.13756499e-02,-21.144202
5.125000e+10,8.36056411e-01,-4.26678836e-01,-0.550018,-27.037355,-7.10160658e-02,-5.14853150e-02,-21.138467
5.150000e+10,8.34983468e-01,-4.28664148e-01,-0.550486,-27.175075,-7.10065886e-02,-5.15947863e-02,-21.132861
5.175000e+10,8.33899558e-01,-4.30650234e-01,-0.550990,-27.313159,-7.09955320e-02,-5.17041534e-02,-21.127381
5.200000e+10,8.32804561e-01,-4.32636976e-01,-0.551532,-27.451606,-7.09830299e-02,-5.18134013e-02,-21.122016
5.225000e+10,8.31698000e-01,-4.34624314e-01,-0.552115,-27.590429,-7.09690377e-02,-5.19225150e-02,-21.116772
5.250000e+10,8.30579937e-01,-4.36612099e-01,-0.552740,-27.729620,-7.09536001e-02,-5.20314947e-02,-21.111642
5.275000e+10,8.29450727e-01,-4.38600332e-01,-0.553403,-27.869173,-7.09367171e-02,-5.21404147e-02,-21.106624
5.300000e+10,8.28309596e-01,-4.40589190e-01,-0.554109,-28.009122,-7.09184185e-02,-5.22492528e-02,-21.101715
5.325000e+10,8.27156901e-01,-4.42578316e-01,-0.554857,-28.149440,-7.08987340e-02,-5.23579344e-02,-21.096917
5.350000e+10,8.25992465e-01,-4.44567800e-01,-0.555647,-28.290141,-7.08777085e-02,-5.24664968e-02,-21.092224
5.375000e+10,8.24816048e-01,-4.46557760e-01,-0.556480,-28.431241,-7.08553120e-02,-5.25748730e-02,-21.087641
5.400000e+10,8.23627710e-01,-4.48547900e-01,-0.557356,-28.572725,-7.08316341e-02,-5.26831672e-02,-21.083156
5.425000e+10,8.22427392e-01,-4.50538218e-01,-0.558276,-28.714597,-7.08066598e-02,-5.27913049e-02,-21.078773
5.450000e+10,8.21214795e-01,-4.52528924e-01,-0.559241,-28.856882,-7.07804188e-02,-5.28992191e-02,-21.074493
5.475000e+10,8.19990158e-01,-4.54519778e-01,-0.560249,-28.999562,-7.07528964e-02,-5.30068651e-02,-21.070321
5.500000e+10,8.18753242e-01,-4.56510723e-01,-0.561303,-29.142645,-7.07241520e-02,-5.31142727e-02,-21.066249
5.525000e+10,8.17504168e-01,-4.58501816e-01,-0.562400,-29.286133,-7.06942454e-02,-5.32213077e-02,-21.062280
5.550000e+10,8.16242456e-01,-4.60493207e-01,-0.563543,-29.430052,-7.06630722e-02,-5.33280149e-02,-21.058420
5.575000e+10,8.14968348e-01,-4.62484539e-01,-0.564732,-29.574379,-7.06307963e-02,-5.34342751e-02,-21.054662
5.600000e+10,8.13681841e-01,-4.64475691e-01,-0.565966,-29.719111,-7.05972984e-02,-5.35400435e-02,-21.051019
5.625000e+10,8.12382460e-01,-4.66467321e-01,-0.567247,-29.864300,-7.05625936e-02,-5.36452159e-02,-21.047494
5.650000e+10,8.11070442e-01,-4.68458712e-01,-0.568574,-30.009905,-7.05268160e-02,-5.37497327e-02,-21.044081
5.675000e+10,8.09746027e-01,-4.70450342e-01,-0.569944,-30.155948,-7.04898313e-02,-5.38535565e-02,-21.040792
5.700000e+10,8.08408439e-01,-4.72441912e-01,-0.571363,-30.302439,-7.04516843e-02,-5.39566129e-02,-21.037629
5.725000e+10,8.07058215e-01,-4.74433482e-01,-0.572827,-30.449369,-7.04123899e-02,-5.40587306e-02,-21.034599
5.750000e+10,8.05695176e-01,-4.76425081e-01,-0.574336,-30.596748,-7.03719482e-02,-5.41598871e-02,-21.031705
5.775000e+10,8.04318964e-01,-4.78416681e-01,-0.575893,-30.744590,-7.03303143e-02,-5.42599633e-02,-21.028957
5.800000e+10,8.02929640e-01,-4.80408251e-01,-0.577498,-30.892895,-7.02875331e-02,-5.43588474e-02,-21.026357
5.825000e+10,8.01527381e-01,-4.82399821e-01,-0.579147,-31.041662,-7.02435151e-02,-5.44565096e-02,-21.023914
5.850000e+10,8.00111711e-01,-4.84391332e-01,-0.580844,-31.190907,-7.01983795e-02,-5.45528308e-02,-21.021627
5.875000e+10,7.98682928e-01,-4.86382723e-01,-0.582588,-31.340620,-7.01520517e-02,-5.46476766e-02,-21.019510
5.900000e+10,7.97240853e-01,-4.88374233e-01,-0.584377,-31.490825,-7.01045617e-02,-5.47410548e-02,-21.017558
5.925000e+10,7.95785487e-01,-4.90365744e-01,-0.586212,-31.641518,-7.00558499e-02,-5.48328236e-02,-21.015787
5.950000e+10,7.94316471e-01,-4.92356986e-01,-0.588097,-31.792700,-7.00059608e-02,-5.49229756e-02,-21.014192
5.975000e+10,7.92834163e-01,-4.94348019e-01,-0.590027,-31.944368,-6.99549988e-02,-5.50114140e-02,-21.012771
6.000000e+10,7.91338205e-01,-4.96338964e-01,-0.592005,-32.096542,-6.99029341e-02,-5.50981164e-02,-21.011530
6.025000e+10,7.89828658e-01,-4.98329580e-01,-0.594030,-32.249212,-6.98497966e-02,-5.51830754e-02,-21.010464
6.050000e+10,7.88305283e-01,-5.00319898e-01,-0.596104,-32.402391,-6.97956011e-02,-5.52662387e-02,-21.009578
6.075000e+10,7.86768317e-01,-5.02309680e-01,-0.598226,-32.556064,-6.97404966e-02,-5.53476289e-02,-21.008858
6.100000e+10,7.85217702e-01,-5.04299045e-01,-0.600395,-32.710242,-6.96844533e-02,-5.54272607e-02,-21.008306
6.125000e+10,7.83653378e-01,-5.06287694e-01,-0.602612,-32.864916,-6.96277544e-02,-5.55051789e-02,-21.007898
6.150000e+10,7.82075405e-01,-5.08275568e-01,-0.604877,-33.020085,-6.95703551e-02,-5.55814430e-02,-21.007634
6.175000e+10,7.80483484e-01,-5.10262489e-01,-0.607193,-33.175753,-6.95123896e-02,-5.56561425e-02,-21.007499
6.200000e+10,7.78877974e-01,-5.12248218e-01,-0.609557,-33.331901,-6.94541261e-02,-5.57293296e-02,-21.007469
6.225000e+10,7.77258992e-01,-5.14232695e-01,-0.611968,-33.488526,-6.93956688e-02,-5.58011383e-02,-21.007528
6.250000e+10,7.75626540e-01,-5.16215622e-01,-0.614427,-33.645616,-6.93371370e-02,-5.58717325e-02,-21.007657
6.275000e+10,7.73980618e-01,-5.18196940e-01,-0.616934,-33.803173,-6.92788735e-02,-5.59411943e-02,-21.007827
6.300000e+10,7.72321701e-01,-5.20176411e-01,-0.619487,-33.961172,-6.92210421e-02,-5.60097173e-02,-21.008012
6.325000e+10,7.70649552e-01,-5.22153735e-01,-0.622088,-34.119610,-6.91637769e-02,-5.60774580e-02,-21.008194
6.350000e+10,7.68964767e-01,-5.24128675e-01,-0.624732,-34.278459,-6.91075847e-02,-5.61446548e-02,-21.008319
6.375000e+10,7.67267346e-01,-5.26100993e-01,-0.627422,-34.437710,-6.90524653e-02,-5.62113523e-02,-21.008386
6.400000e+10,7.65557766e-01,-5.28070867e-01,-0.630153,-34.597360,-6.89988956e-02,-5.62778041e-02,-21.008342
6.425000e+10,7.63836265e-01,-5.30037403e-01,-0.632925,-34.757359,-6.89469352e-02,-5.63442335e-02,-21.008170
6.450000e+10,7.62102962e-01,-5.32001138e-01,-0.635737,-34.917734,-6.88970312e-02,-5.64107373e-02,-21.007831
6.475000e+10,7.60358691e-01,-5.33961535e-01,-0.638583,-35.078431,-6.88493773e-02,-5.64774945e-02,-21.007299
6.500000e+10,7.58603573e-01,-5.35918355e-01,-0.641463,-35.239439,-6.88042715e-02,-5.65446764e-02,-21.006541
6.525000e+10,7.56837726e-01,-5.37871480e-01,-0.644378,-35.400750,-6.87619671e-02,-5.66124097e-02,-21.005531
6.550000e+10,7.55061924e-01,-5.39820969e-01,-0.647320,-35.562342,-6.87227026e-02,-5.66807911e-02,-21.004245
6.575000e+10,7.53276587e-01,-5.41766584e-01,-0.650288,-35.724193,-6.86866716e-02,-5.67500293e-02,-21.002657
6.600000e+10,7.51482189e-01,-5.43708324e-01,-0.653278,-35.886287,-6.86541423e-02,-5.68200052e-02,-21.000754
6.625000e+10,7.49678850e-01,-5.45646012e-01,-0.656289,-36.048614,-6.86252341e-02,-5.68910167e-02,-20.998509
6.650000e+10,7.47867107e-01,-5.47579765e-01,-0.659316,-36.211163,-6.86002448e-02,-5.69629446e-02,-20.995908
6.675000e+10,7.46047556e-01,-5.49509287e-01,-0.662357,-36.373899,-6.85792193e-02,-5.70359007e-02,-20.992941
6.700000e+10,7.44220495e-01,-5.51434755e-01,-0.665408,-36.536824,-6.85623810e-02,-5.71099147e-02,-20.989591
6.725000e+10,7.42386103e-01,-5.53356230e-01,-0.668468,-36.699935,-6.85497597e-02,-5.71849570e-02,-20.985859
6.750000e+10,7.40545034e-01,-5.55273592e-01,-0.671531,-36.863203,-6.85415491e-02,-5.72609529e-02,-20.981734
6.775000e+10,7.38697648e-01,-5.57186842e-01,-0.674596,-37.026618,-6.85377792e-02,-5.73379844e-02,-20.977212
6.800000e+10,7.36844301e-01,-5.59096217e-01,-0.677657,-37.190179,-6.85386434e-02,-5.74159175e-02,-20.972286
6.825000e+10,7.34985352e-01,-5.61001718e-01,-0.680713,-37.353873,-6.85440227e-02,-5.74946851e-02,-20.966972
6.850000e+10,7.33121097e-01,-5.62903106e-01,-0.683761,-37.517680,-6.85540065e-02,-5.75743392e-02,-20.961259
6.875000e+10,7.31251776e-01,-5.64800918e-01,-0.686798,-37.681617,-6.85686097e-02,-5.76546863e-02,-20.955162
6.900000e+10,7.29377627e-01,-5.66694856e-01,-0.689824,-37.845661,-6.85879961e-02,-5.77357635e-02,-20.948665
6.925000e+10,7.27499187e-01,-5.68585157e-01,-0.692831,-38.009804,-6.86119869e-02,-5.78174368e-02,-20.941793
6.950000e+10,7.25616455e-01,-5.70472121e-01,-0.695820,-38.174062,-6.86405227e-02,-5.78996614e-02,-20.934553
6.975000e+10,7.23729849e-01,-5.72355270e-01,-0.698789,-38.338394,-6.86738417e-02,-5.79822734e-02,-20.926940
7.000000e+10,7.21839428e-01,-5.74234962e-01,-0.701736,-38.502817,-6.87117651e-02,-5.80652729e-02,-20.918968
7.025000e+10,7.19945669e-01,-5.76111555e-01,-0.704655,-38.667330,-6.87542930e-02,-5.81484810e-02,-20.910649
7.050000e+10,7.18048692e-01,-5.77984631e-01,-0.707547,-38.831907,-6.88013360e-02,-5.82319126e-02,-20.901991
7.075000e+10,7.16148496e-01,-5.79854548e-01,-0.710412,-38.996566,-6.88528791e-02,-5.83154932e-02,-20.893001
7.100000e+10,7.14245200e-01,-5.81721663e-01,-0.713245,-39.161318,-6.89089075e-02,-5.83990887e-02,-20.883689
7.125000e+10,7.12339342e-01,-5.83585322e-01,-0.716046,-39.326112,-6.89694062e-02,-5.84825501e-02,-20.874067
7.150000e+10,7.10430920e-01,-5.85446358e-01,-0.718810,-39.490986,-6.90341517e-02,-5.85659519e-02,-20.864148
7.175000e+10,7.08519757e-01,-5.87304056e-01,-0.721544,-39.655912,-6.91032931e-02,-5.86490780e-02,-20.853935
7.200000e+10,7.06606627e-01,-5.89159191e-01,-0.724236,-39.820897,-6.91765919e-02,-5.87319285e-02,-20.843448
7.225000e+10,7.04691052e-01,-5.91011643e-01,-0.726891,-39.985953,-6.92540631e-02,-5.88143915e-02,-20.832694
7.250000e+10,7.02773333e-01,-5.92861235e-01,-0.729507,-40.151058,-6.93357661e-02,-5.88965341e-02,-20.821664
7.275000e+10,7.00853646e-01,-5.94708145e-01,-0.732083,-40.316213,-6.94214478e-02,-5.89780435e-02,-20.810398
7.300000e+10,6.98932052e-01,-5.96552551e-01,-0.734616,-40.481423,-6.95111230e-02,-5.90590835e-02,-20.798886
7.325000e+10,6.97008491e-01,-5.98394096e-01,-0.737109,-40.646673,-6.96047321e-02,-5.91395423e-02,-20.787140
7.350000e+10,6.95083499e-01,-6.00233436e-01,-0.739555,-40.811970,-6.97021857e-02,-5.92192635e-02,-20.775177
7.375000e+10,6.93156719e-01,-6.02070093e-01,-0.741958,-40.977306,-6.98034540e-02,-5.92982024e-02,-20.763002
7.400000e+10,6.91228271e-01,-6.03904366e-01,-0.744316,-41.142689,-6.99083433e-02,-5.93764409e-02,-20.750626
7.425000e+10,6.89298272e-01,-6.05736375e-01,-0.746628,-41.308117,-7.00169578e-02,-5.94538674e-02,-20.738049
7.450000e+10,6.87366843e-01,-6.07565880e-01,-0.748894,-41.473575,-7.01290891e-02,-5.95303401e-02,-20.725295
7.475000e+10,6.85433745e-01,-6.09393358e-01,-0.751112,-41.639092,-7.02447072e-02,-5.96059039e-02,-20.712365
7.500000e+10,6.83499336e-01,-6.11218274e-01,-0.753284,-41.804627,-7.03637525e-02,-5.96805140e-02,-20.699265
7.525000e+10,6.81563616e-01,-6.13040924e-01,-0.755408,-41.970194,-7.04861656e-02,-5.97540885e-02,-20.686006
7.550000e+10,6.79626405e-01,-6.14861548e-01,-0.757482,-42.135808,-7.06118718e-02,-5.98266199e-02,-20.672594
7.575000e+10,6.77687883e-01,-6.16679788e-01,-0.759509,-42.301446,-7.07407072e-02,-5.98980114e-02,-20.659047
7.600000e+10,6.75747991e-01,-6.18495941e-01,-0.761487,-42.467121,-7.08727464e-02,-5.99682704e-02,-20.645361
7.625000e+10,6.73806906e-01,-6.20309949e-01,-0.763415,-42.632821,-7.10077658e-02,-6.00373819e-02,-20.631551
7.650000e+10,6.71864390e-01,-6.22121930e-01,-0.765293,-42.798562,-7.11457953e-02,-6.01052567e-02,-20.617623
7.675000e+10,6.69920564e-01,-6.23931527e-01,-0.767124,-42.964320,-7.12867454e-02,-6.01718798e-02,-20.603582
7.700000e+10,6.67975545e-01,-6.25739336e-01,-0.768902,-43.130116,-7.14305267e-02,-6.02372363e-02,-20.589437
7.725000e+10,6.66029215e-01,-6.27544880e-01,-0.770632,-43.295931,-7.15770945e-02,-6.03012294e-02,-20.575198
7.750000e+10,6.64081573e-01,-6.29348516e-01,-0.772310,-43.461780,-7.17263445e-02,-6.03638962e-02,-20.560868
7.775000e+10,6.62132561e-01,-6.31150007e-01,-0.773940,-43.627655,-7.18781725e-02,-6.04251400e-02,-20.546462
7.800000e+10,6.60182357e-01,-6.32949591e-01,-0.775517,-43.793555,-7.20325932e-02,-6.04850128e-02,-20.531975
7.825000e+10,6.58230722e-01,-6.34747386e-01,-0.777044,-43.959497,-7.21894577e-02,-6.05434403e-02,-20.517423
7.850000e+10,6.56277776e-01,-6.36543155e-01,-0.778521,-44.125461,-7.23487809e-02,-6.06003776e-02,-20.502806
7.875000e+10,6.54323518e-01,-6.38336837e-01,-0.779947,-44.291444,-7.25104436e-02,-6.06557503e-02,-20.488139
7.900000e+10,6.52367830e-01,-6.40128791e-01,-0.781322,-44.457465,-7.26743117e-02,-6.07096329e-02,-20.473424
7.925000e+10,6.50410831e-01,-6.41918540e-01,-0.782648,-44.623497,-7.28404596e-02,-6.07619360e-02,-20.458663
7.950000e+10,6.48452282e-01,-6.43706620e-01,-0.783923,-44.789573,-7.30086938e-02,-6.08126894e-02,-20.443867
7.975000e+10,6.46492481e-01,-6.45492673e-01,-0.785147,-44.955661,-7.31790438e-02,-6.08618036e-02,-20.429038
8.000000e+10,6.44531250e-01,-6.47276998e-01,-0.786319,-45.121782,-7.33514205e-02,-6.09092116e-02,-20.414188
8.025000e+10,6.42568469e-01,-6.49059415e-01,-0.787442,-45.287932,-7.35256448e-02,-6.09549731e-02,-20.399323
8.050000e+10,6.40604317e-01,-6.50840223e-01,-0.788512,-45.454113,-7.37017319e-02,-6.09989688e-02,-20.384451
8.075000e+10,6.38638556e-01,-6.52619123e-01,-0.789533,-45.620323,-7.38797560e-02,-6.10412657e-02,-20.369561
8.100000e+10,6.36671424e-01,-6.54396176e-01,-0.790502,-45.786550,-7.40594491e-02,-6.10818043e-02,-20.354675
8.125000e+10,6.34702682e-01,-6.56171679e-01,-0.791419,-45.952819,-7.42407963e-02,-6.11205697e-02,-20.339794
8.150000e+10,6.32732570e-01,-6.57945216e-01,-0.792286,-46.119098,-7.44239613e-02,-6.11574873e-02,-20.324911
8.175000e+10,6.30760670e-01,-6.59717321e-01,-0.793102,-46.285427,-7.46085569e-02,-6.11925349e-02,-20.310054
8.200000e+10,6.28787279e-01,-6.61487758e-01,-0.793865,-46.451782,-7.47947320e-02,-6.12258092e-02,-20.295205
8.225000e+10,6.26812458e-01,-6.63256109e-01,-0.794580,-46.618141,-7.49823377e-02,-6.12571314e-02,-20.280386
8.250000e+10,6.24835908e-01,-6.65023208e-01,-0.795241,-46.784550,-7.51713738e-02,-6.12865165e-02,-20.265594
8.275000e+10,6.22857690e-01,-6.66788816e-01,-0.795850,-46.950996,-7.53617361e-02,-6.13140240e-02,-20.250832
8.300000e+10,6.20877922e-01,-6.68552637e-01,-0.796408,-47.117459,-7.55534396e-02,-6.13395050e-02,-20.236107
8.325000e+10,6.18896604e-01,-6.70314908e-01,-0.796914,-47.283947,-7.57464096e-02,-6.13629743e-02,-20.221423
8.350000e+10,6.16913617e-01,-6.72075629e-01,-0.797368,-47.450465,-7.59405866e-02,-6.13845065e-02,-20.206779
8.375000e+10,6.14928901e-01,-6.73834920e-01,-0.797770,-47.617019,-7.61359408e-02,-6.14039227e-02,-20.192186
8.400000e+10,6.12942934e-01,-6.75592780e-01,-0.798116,-47.783584,-7.63323084e-02,-6.14213124e-02,-20.177650
8.425000e+10,6.10954881e-01,-6.77349091e-01,-0.798414,-47.950193,-7.65298828e-02,-6.14366010e-02,-20.163160
8.450000e+10,6.08965516e-01,-6.79103911e-01,-0.798656,-48.116811,-7.67284557e-02,-6.14497736e-02,-20.148732
8.475000e+10,6.06974125e-01,-6.80857658e-01,-0.798846,-48.283487,-7.69279674e-02,-6.14607856e-02,-20.134369
8.500000e+10,6.04981482e-01,-6.82609916e-01,-0.798981,-48.450166,-7.71284476e-02,-6.14696592e-02,-20.120070
8.525000e+10,6.02987111e-01,-6.84360743e-01,-0.799064,-48.616871,-7.73298815e-02,-6.14763349e-02,-20.105835
8.550000e+10,6.00991249e-01,-6.86110377e-01,-0.799091,-48.783598,-7.75320604e-02,-6.14808574e-02,-20.091678
8.575000e+10,5.98993659e-01,-6.87858641e-01,-0.799065,-48.950351,-7.77351335e-02,-6.14831224e-02,-20.077592
8.600000e+10,5.96994638e-01,-6.89605951e-01,-0.798981,-49.117130,-7.79389217e-02,-6.14831299e-02,-20.063588
8.625000e+10,5.94993889e-01,-6.91351891e-01,-0.798844,-49.283930,-7.81434998e-02,-6.14809170e-02,-20.049658
8.650000e+10,5.92991650e-01,-6.93096638e-01,-0.798652,-49.450746,-7.83487931e-02,-6.14764318e-02,-20.035809
8.675000e+10,5.90987802e-01,-6.94840312e-01,-0.798403,-49.617586,-7.85547122e-02,-6.14695549e-02,-20.022053
8.700000e+10,5.88982582e-01,-6.96582854e-01,-0.798098,-49.784436,-7.87613466e-02,-6.14603832e-02,-20.008378
8.725000e+10,5.86975873e-01,-6.98324502e-01,-0.797734,-49.951308,-7.89686069e-02,-6.14489242e-02,-19.994787
8.750000e+10,5.84967852e-01,-7.00064898e-01,-0.797315,-50.118177,-7.91764632e-02,-6.14350215e-02,-19.981290
8.775000e+10,5.82958281e-01,-7.01804280e-01,-0.796838,-50.285063,-7.93848559e-02,-6.14187643e-02,-19.967886
8.800000e+10,5.80947280e-01,-7.03542948e-01,-0.796301,-50.451969,-7.95936510e-02,-6.14001602e-02,-19.954581
8.825000e+10,5.78934908e-01,-7.05280542e-01,-0.795708,-50.618878,-7.98030421e-02,-6.13790676e-02,-19.941370
8.850000e+10,5.76921344e-01,-7.07017183e-01,-0.795054,-50.785782,-8.00129250e-02,-6.13555908e-02,-19.928253
8.875000e+10,5.74906528e-01,-7.08753228e-01,-0.794339,-50.952698,-8.02231207e-02,-6.13296106e-02,-19.915246
8.900000e+10,5.72890341e-01,-7.10488141e-01,-0.793567,-51.119607,-8.04338530e-02,-6.13012984e-02,-19.902325
8.925000e+10,5.70873082e-01,-7.12222457e-01,-0.792732,-51.286514,-8.06449428e-02,-6.12704307e-02,-19.889512
8.950000e+10,5.68854570e-01,-7.13956177e-01,-0.791835,-51.453425,-8.08564201e-02,-6.12370297e-02,-19.876803
8.975000e+10,5.66835046e-01,-7.15688586e-01,-0.790881,-51.620300,-8.10682699e-02,-6.12011477e-02,-19.864194
